event_name,event_url,event_summary,full_address,region,presented_by_name,start_date,start_time,end_date,end_time,event_category
Future of Humanity,https://lu.ma/dtw25-humanity,"""Future of Humanity"" explores the possibilities of interstellar travel and life beyond Earth, featuring cutting-edge research on anti-gravity propulsion and discussions on UAPs and the philosophy of interstellar civilizations.  This event is perfect for science enthusiasts, futurists, and anyone fascinated by the potential of humanity's expansion into space.","1 Beach St, San Francisco, CA 94133, USA",California,Deep Tech Week,2025-06-26,01:00 PM,"June 26, 2025",04:00 PM,Education & Research
"AI in Production Mini Conference, October 2025",https://lu.ma/2rqkcb0t,"The AI in Production Mini Conference (October 2025) offers real-world insights into AI deployment, showcasing practical applications through panels, keynotes, and demos.  This third annual event is ideal for professionals seeking to bridge the gap between AI hype and practical production implementation.","AWS GenAI Loft, 525 Market St, San Francisco, CA 94105, USA",California,Open Source for AI,2025-10-20,01:30 PM,"October 20, 2025",08:00 PM,Tech & AI
"Fireside Chat with Andrew Feldman, Founder & CEO of Cerebras Systems",https://lu.ma/kommcvrq,"Hear Andrew Feldman, Cerebras Systems CEO, share his journey building a $4B AI company at this exclusive StartX fireside chat.  Gain leadership insights and network with fellow founders and mentors at the following community dinner.  This invitation-only event is for StartX founders, alumni, and mentors only.","StartX, 2627 Hanover St, Palo Alto, CA 94304, USA",California,StartX & Friends,2025-07-10,05:30 PM,"July 10, 2025",08:00 PM,Startup & Entrepreneurship
Founder Poker Night by StartX & Startup Haven,https://lu.ma/w36pzijz,"StartX and Startup Haven host a Founder Poker Night, a networking event for founders and community members to connect in a fun, competitive setting.  Space is limited, so register early for this exclusive opportunity to build relationships and enjoy a game of poker.  Open to StartX, Startup Haven founders, and their friends/community.",,,StartX Founder Exclusive,2025-07-17,05:30 PM,"July 17, 2025",08:00 PM,Networking & Community
S25 Farewell & StartX Monthly Community Breakfast,https://lu.ma/8x1s4iso,Network with fellow entrepreneurs and StartX members at this informal monthly breakfast.  Enjoy a relaxed atmosphere for idea exchange and community building.  Open to the StartX community and their invited guests.,,,StartX & Friends,2025-08-08,10:00 AM,"August 08, 2025",11:30 AM,Networking & Community
🧠 The Thought Experiment Lab [public],https://lu.ma/thoughtexperiments,"The Thought Experiment Lab (June 4th) explores the ethics of procreation and the non-identity problem, using philosophical thought experiments to challenge attendees' perspectives.  Prior reading is recommended (links provided). This small-group discussion welcomes anyone interested in ethics and philosophy.","550 Laguna St, San Francisco, CA 94102, USA",California,,2025-07-02,06:30 PM,"July 02, 2025",08:00 PM,Education & Research
Short Story Symposium [Hold],https://lu.ma/ojt6esd3,"The Short Story Symposium is currently on hold; RSVP to receive updates on this event focused on short stories.  This event is for those interested in short fiction, providing a platform for engagement with the form.","550 Laguna St, San Francisco, CA 94102, USA",California,,2025-07-09,06:30 PM,"July 09, 2025",07:30 PM,Networking & Community
The Thought Experiment Lab [Hold],https://lu.ma/jkskcjps,"The Thought Experiment Lab is currently on hold; RSVP to be notified when the actual event, exploring thought-provoking concepts, is scheduled.  This event is perfect for those interested in intellectual discussions and engaging in philosophical inquiry.","550 Laguna St, San Francisco, CA 94102, USA",California,,2025-07-16,06:30 PM,"July 16, 2025",08:00 PM,Networking & Community
AI Founders Happy Hour,https://lu.ma/nto9q4be,"Network with fellow AI founders and enthusiasts at this informal happy hour, focusing on AI and Web3 discussions and brainstorming.  Enjoy casual conversations and insightful (and maybe slightly ""bad"") takes on the future of AI, sans formal presentations.  Ideal for AI builders, founders, and anyone interested in the space.","Homebrew Club, 1481 Folsom St, San Francisco, CA 94103, USA",California,Homebrew Club,"June 19, 2025",05:00 PM,"June 19, 2025",07:00 PM,Networking & Community
Systems Reading Group with Prime Intellect,https://lu.ma/mgbap0ro,"This Systems Reading Group explores Prime Intellect's TOPLOC paper, a novel method for verifiable inference with LLMs, addressing trust challenges in AI services.  The session features a deep dive into the paper, code examples, and Q&A, welcoming systems experts and enthusiasts alike. Food and drinks provided.",,,Greylock,"June 23, 2025",07:00 PM,"June 23, 2025",09:00 PM,Tech & AI
Founder Breakfast with The Westly Group & Innovation Endeavors,https://lu.ma/o6bysvjr,"This exclusive breakfast event connects deep-tech founders (AI/ML, robotics, etc.) with Westly Group and Innovation Endeavors VCs.  Target audience:  pre-seed to pre-IPO founders in industrial tech and related sectors seeking funding and mentorship. Limited spots available.",,,,"June 25, 2025",08:30 AM,"June 25, 2025",10:30 AM,Networking & Community
AI Engineering Workshop (Online Edition): Build Your Everyday AI Agent!,https://lu.ma/avv1i56z,"This online AI engineering workshop empowers participants to build their own AI agents, even without coding experience, through a guided, hands-on session.  Led by Hypermode and Founders Creative, it features live Q&A with industry experts and includes a free month of Hypermode Pro. Ideal for founders, investors, product leaders, and anyone curious about AI agent development.",,,Founders Creative,"June 25, 2025",11:00 AM,"June 25, 2025",12:00 PM,Tech & AI
San Francisco Health/Bio Coffee Club,https://lu.ma/rggdg1kt,"Free San Francisco Health/Bio Coffee Club mixer features Factorial Biotechnologies CEO John Wells for a candid discussion and networking.  Open to all levels of experience in healthcare and life sciences, offering valuable insights and connections. Hosted by experienced professionals in healthcare investing, entrepreneurship, and R&D.",,,Tech Brews,"June 25, 2025",04:00 PM,"June 25, 2025",06:00 PM,Networking & Community
SF Data + AI Happy Hour,https://lu.ma/sfdata,"Silicon Valley's brightest data science and AI minds convene at a San Francisco happy hour for networking, collaboration, and exploring industry trends.  The event welcomes professionals, enthusiasts, and investors seeking connections and insights within the field.  Hosted by experienced tech executives, it offers opportunities to showcase projects, find talent, and discuss ethical implications.",,,Tech Power Network,"June 25, 2025",06:00 PM,"June 25, 2025",08:00 PM,Networking & Community
ComfyUI Mini-Hackathon @ Github HQ,https://lu.ma/zndawmg9,"The first ComfyUI mini-hackathon at GitHub HQ (June 26th, 4:30-8:15 PM) challenges participants to create innovative custom nodes or workflows, with prizes including two RTX 5090s and $500 for the best RTX-optimized project.  Target audience: Individuals and teams (up to 4) with ComfyUI experience seeking to collaborate and showcase their skills.","GitHub, 88 Colin P Kelly Jr St, San Francisco, CA 94107, USA",California,,"June 26, 2025",04:30 PM,"June 26, 2025",08:15 PM,Hackathon
Google & Unsloth Gemma developer meetup,https://lu.ma/gemma-unsloth,"This Google & Unsloth Gemma developer meetup in San Francisco features talks on personalizing Gemma LLMs and building AI agents with reinforcement learning, plus 3-minute lightning talk opportunities.  Attendees will network with Google DeepMind and Unsloth experts, gaining insights into open-source models and the latest advancements.  Target audience: developers and researchers interested in LLMs, reinforcement learning, and AI agent development.","Google San Francisco - 345 Spear St, 345 Spear St, San Francisco, CA 94105, USA",California,,"June 26, 2025",05:00 PM,"June 26, 2025",08:00 PM,Tech & AI
Inference Meetup by NVIDIA and DeepInfra,https://lu.ma/deepinfra,"NVIDIA and DeepInfra host a free, exclusive meetup (June 26th, SF) for developers focused on AI inference optimization, featuring talks on cutting-edge technologies like TensorRT-LLM and Llama 4, plus networking.  Limited spots available; ideal for builders tackling real-world AI scaling challenges.",,,Deep Infra,"June 26, 2025",05:30 PM,"June 26, 2025",08:30 PM,Tech & AI
CineAI Tennis Meetup,https://lu.ma/cy0jznz4,"Join the CineAI Tennis Club on June 29th in San Francisco for a morning of tennis and brunch, networking with founders, investors, creators, and tech enthusiasts.  All skill levels welcome; build connections and improve your game! This event combines a shared passion for tennis and innovation within the CineAI Founders Hub community.",,,,"June 29, 2025",09:00 AM,"June 29, 2025",10:30 AM,Networking & Community
AI Founders Squid Game Watch Party - Inception Studio x Hanwha,https://lu.ma/squidgame,"Hanwha AI Center and Inception Studio hosted a Squid Game watch party for AI founders and investors, fostering networking and collaboration within the AI community.  The event combined entertainment with professional networking opportunities, offering a unique blend of socializing and business development.  Ideal for AI entrepreneurs, investors, and those seeking connections in the Korean AI ecosystem.",,,Inception Studio Events,"July 01, 2025",05:30 PM,"July 01, 2025",08:30 PM,Networking & Community
Survival of the Smartest: Evolutionary AI for Social Good,https://lu.ma/5465gaau,"Explore how evolutionary principles inspire AI solutions for real-world problems at this 21+ event featuring data scientist Daniel Young.  Learn about evolving AI's applications, from gaming to climate policy, and network with others interested in AI and social good.  Tickets are available, with financial assistance options provided.","Wave, 663 Haight St, San Francisco, CA 94117, USA",California,,"July 02, 2025",07:00 PM,"July 02, 2025",09:00 PM,Tech & AI
Career Transition Conference: Design Your Future Career With AI + Web3,https://lu.ma/cm88cuzf,"This free conference empowers job seekers and career changers to navigate the evolving job market shaped by AI and Web3.  Attendees gain practical skills using AI tools like custom GPTs, learn Web3 job search strategies, and network with industry leaders.  Ideal for those seeking to future-proof their careers in tech and beyond.","Edge & Node House of Web3, Building 103, 103 Montgomery St, San Francisco, CA 94129, USA",California,,"July 09, 2025",04:30 PM,"July 09, 2025",09:00 PM,Career & Skills
